timestamp,distance_m
1779618568.2668383,12.045163385868072
1779618568.318815,12.045163385868072
1779618568.4952252,10.851001689434051
1779618568.5627854,10.851001689434051
1779618568.613388,10.851001689434051
1779618568.7553933,12.045122442245484
1779618568.8150811,12.045122442245484
1779618568.8666987,12.045122442245484
1779618569.0285437,12.044753949642182
1779618569.0842803,12.044753949642182
1779618569.1391504,12.044753949642182
1779618569.2981532,12.044590175151825
1779618569.3630319,12.044590175151825
1779618569.5249739,12.044631118774413
1779618569.5826435,12.044631118774413
1779618569.7575154,12.045368103981017
1779618569.8171375,12.045368103981017
1779618569.871997,12.045368103981017
1779618570.0412195,11.377004408836365
1779618570.0925477,11.377004408836365
1779618570.14902,11.377004408836365
1779618570.322198,12.044426400661468
1779618570.3797505,12.044426400661468
1779618570.5431378,12.043730359077454
1779618570.5969632,12.043730359077454
1779618570.651238,12.043730359077454
1779618570.8160582,12.043771302700042
1779618570.8746076,12.043771302700042
1779618570.9334903,12.043771302700042
1779618571.1015918,12.04434451341629
1779618571.1575475,12.04434451341629
1779618571.2157056,12.04434451341629
1779618571.3078287,1.5786223125457763
1779618571.3862982,1.5786223125457763
1779618571.450666,1.5786223125457763
1779618571.5888994,12.044876780509949
1779618571.6608405,12.044876780509949
1779618571.7744722,5.85862295627594
1779618571.86185,5.85862295627594
1779618571.9171772,5.85862295627594
1779618572.0576804,7.426599926948548
1779618572.114992,7.426599926948548
1779618572.2068741,7.426599926948548
1779618572.350358,12.045368103981017
1779618572.4084587,12.045368103981017
1779618572.4668756,12.045368103981017
1779618572.6262338,12.044999611377715
1779618572.678708,12.044999611377715
1779618572.7335386,12.044999611377715
1779618572.849383,6.447719798088074
1779618572.90854,6.447719798088074
1779618572.9973617,6.447719798088074
1779618573.0770066,3.5797009229660035
1779618573.1284733,3.5797009229660035
1779618573.2101724,3.5797009229660035
1779618573.3541133,12.665991535186768
1779618573.4199922,12.665991535186768
1779618573.5071826,3.813079571723938
1779618573.57954,3.813079571723938
1779618573.636805,3.813079571723938
1779618573.8081915,12.042297332286834
1779618573.8614793,12.042297332286834
1779618573.916779,12.042297332286834
1779618574.083511,12.04622792005539
1779618574.1406121,12.04622792005539
1779618574.1997678,12.04622792005539
1779618574.3577254,12.03558257818222
1779618574.4131749,12.03558257818222
1779618574.466717,12.03558257818222
1779618574.618435,12.044262626171111
1779618574.6757228,12.044262626171111
1779618574.7340653,12.044262626171111
1779618574.8954341,12.04663735628128
1779618574.9477465,12.04663735628128
1779618575.0008805,12.04663735628128
1779618575.1691198,12.045286216735839
1779618575.226898,12.045286216735839
