timestamp,distance_m
1779382924.487859,12.047947552204132
1779382924.5393822,12.047947552204132
1779382924.715609,12.04901208639145
1779382924.7688363,12.04901208639145
1779382924.8198733,12.04901208639145
1779382924.9884026,12.049953789711
1779382925.0512414,12.049953789711
1779382925.1082535,12.049953789711
1779382925.2645376,12.049462466239929
1779382925.3170168,12.049462466239929
1779382925.3693414,12.049462466239929
1779382925.5322263,12.050404169559478
1779382925.5851514,12.050404169559478
1779382925.6417432,12.050404169559478
1779382925.8075092,12.050731718540192
1779382925.8833628,12.050731718540192
1779382926.0409467,12.049216804504395
1779382926.1243863,12.049216804504395
1779382926.248838,12.049994733333588
1779382926.3103971,12.049994733333588
1779382926.3689008,12.049994733333588
1779382926.5163207,12.049093973636626
1779382926.576933,12.049093973636626
1779382926.6297376,12.049093973636626
1779382926.8022947,12.051100211143494
1779382926.8642583,12.051100211143494
1779382927.0393374,12.049708127975464
1779382927.0916626,12.049708127975464
1779382927.1478508,12.049708127975464
1779382927.3074567,12.238703889846802
1779382927.3632295,12.238703889846802
1779382927.4255319,12.238703889846802
1779382927.5929239,12.049339635372162
1779382927.6561472,12.049339635372162
1779382927.7136018,12.049339635372162
1779382927.8774843,12.050076620578766
1779382927.9366703,12.050076620578766
1779382928.1098757,12.048930199146271
1779382928.1661005,12.048930199146271
1779382928.219639,12.048930199146271
1779382928.3318658,2.965382809638977
1779382928.3836741,2.965382809638977
1779382928.4412355,2.965382809638977
1779382928.549199,2.9698456645011904
1779382928.6015334,2.9698456645011904
1779382928.6612892,2.9698456645011904
1779382928.7701359,2.9662016820907593
1779382928.8252935,2.9662016820907593
1779382928.9027753,2.9662016820907593
1779382928.9895353,2.9791398668289184
1779382929.0615795,2.9791398668289184
1779382929.1131585,2.9791398668289184
1779382929.2220693,2.961656939983368
1779382929.2791522,2.961656939983368
1779382929.3715167,2.961656939983368
1779382929.4465852,2.961984488964081
1779382929.5081813,2.961984488964081
1779382929.592568,2.961984488964081
1779382929.6722817,2.974595124721527
1779382929.7284021,2.974595124721527
1779382929.8184545,2.974595124721527
1779382929.9127321,2.9831523418426515
1779382929.972347,2.9831523418426515
1779382930.029787,2.9831523418426515
1779382930.1410897,2.9659150767326357
1779382930.196641,2.9659150767326357
1779382930.2511022,2.9659150767326357
1779382930.364349,2.9621482634544374
1779382930.4196308,2.9621482634544374
1779382930.5202327,2.9621482634544374
1779382930.5989113,2.9707464241981505
1779382930.655739,2.9707464241981505
1779382930.7129836,2.9707464241981505
1779382930.8358266,2.9640316700935365
1779382930.8900664,2.9640316700935365
1779382930.9472713,2.9640316700935365
1779382931.0644414,2.983398003578186
1779382931.120124,2.983398003578186
1779382931.174286,2.983398003578186
1779382931.2757285,2.962066376209259
1779382931.3371396,2.962066376209259
1779382931.4446325,2.962066376209259
1779382931.5275154,2.962434868812561
1779382931.5795617,2.962434868812561
1779382931.6620154,2.962434868812561
1779382931.727874,0.9544777297973632
1779382931.784293,0.9544777297973632
1779382931.8666801,0.9544777297973632
1779382931.9286857,0.7862403845787048
1779382931.9838967,0.7862403845787048
1779382932.0561597,0.7862403845787048
1779382932.1079235,0.7862403845787048
1779382932.195803,2.2266779708862305
1779382932.273729,2.2266779708862305
1779382932.3260076,2.2266779708862305
1779382932.3888428,0.6091592168807983
1779382932.4421005,0.6091592168807983
1779382932.5286088,0.6091592168807983
1779382932.5964947,0.5971627354621887
1779382932.6494844,0.5971627354621887
1779382932.711783,0.5971627354621887
1779382932.7645504,0.5971627354621887
1779382932.871513,0.6054333472251892
1779382932.9253666,0.6054333472251892
1779382932.9798303,0.6054333472251892
1779382933.0745595,0.612352819442749
1779382933.1308978,0.612352819442749
1779382933.2260556,0.612352819442749
1779382933.2980845,0.7396874856948853
1779382933.3536975,0.7396874856948853
1779382933.4254563,0.7396874856948853
1779382933.47685,0.7396874856948853
1779382933.5406663,0.7950023198127747
1779382933.615729,0.7950023198127747
1779382933.6943529,0.7950023198127747
1779382933.774922,0.4823158740997314
1779382933.8752234,0.4823158740997314
1779382933.9313374,0.4823158740997314
1779382934.0386765,0.7527894449234008
1779382934.094516,0.7527894449234008
1779382934.153016,0.7527894449234008
1779382934.2454526,0.7907032394409179
1779382934.2979326,0.7907032394409179
1779382934.3854299,0.7907032394409179
1779382934.4619424,1.3551520204544067
1779382934.5408716,1.3551520204544067
1779382934.5957367,1.3551520204544067
1779382934.6714756,1.3965869665145874
1779382934.7234871,1.3965869665145874
1779382934.779744,1.3965869665145874
1779382934.8806603,0.7525028395652771
1779382934.9380467,0.7525028395652771
1779382935.030513,0.7525028395652771
1779382935.101879,0.7347333073616028
1779382935.1916192,0.7347333073616028
1779382935.2472463,0.7347333073616028
1779382935.3344028,0.7370670938491821
1779382935.386652,0.7370670938491821
1779382935.4461453,0.7370670938491821
1779382935.555389,0.7357159543037415
1779382935.6133566,0.7357159543037415
1779382935.6958754,0.7357159543037415
1779382935.7560003,0.7489407444000244
1779382935.8131177,0.7489407444000244
1779382935.891128,0.7489407444000244
1779382935.945905,0.7489407444000244
